paid_enroll,prv_wk_nbr,prv_wk_min,message,binge,complete
1,3,391,0,1,1
1,3,272,0,1,1
0,4,44,0,1,0
1,3,285,0,1,1
0,2,85,0,0,1
1,5,466,0,1,1
0,3,442,0,1,1
0,4,95,0,1,1
1,5,329,0,1,1
0,7,224,0,1,1
0,3,226,0,1,1
0,5,164,0,1,1
1,5,325,0,1,1
1,3,313,0,1,1
1,2,42,0,0,1
1,2,327,0,1,1
1,5,345,0,1,1
0,5,467,0,1,1
1,5,247,0,1,1
1,2,18,0,0,1
1,4,158,0,1,1
1,2,180,0,1,1
0,2,376,0,1,1
0,4,332,0,1,1
1,5,382,0,1,1
1,3,461,0,1,1
0,4,54,0,0,0
1,4,176,0,1,1
0,4,401,0,1,1
0,4,303,0,1,1
1,3,108,0,1,1
0,4,258,0,1,1
1,4,264,0,1,1
1,2,384,0,1,1
1,2,272,0,1,1
1,3,157,0,0,1
0,7,103,0,1,1
1,4,383,0,1,1
0,4,321,0,1,1
0,7,213,0,1,1
1,1,195,0,1,1
0,2,471,0,1,1
1,4,460,0,1,1
1,3,255,0,1,1
1,5,196,0,1,1
0,3,66,0,1,1
1,2,225,0,1,1
1,3,69,0,0,1
1,2,216,0,1,1
1,5,236,0,1,1
0,5,291,0,1,1
0,2,29,0,0,0
1,2,120,0,1,1
1,2,317,0,1,1
1,7,440,0,1,1
1,3,123,0,1,1
0,3,135,0,1,1
0,3,34,0,0,0
0,5,321,0,1,1
1,3,344,0,1,1
0,3,335,0,1,1
1,3,53,0,0,1
0,2,47,0,0,0
1,4,309,0,1,1
1,5,138,0,1,1
1,3,92,0,0,1
1,4,270,0,1,1
1,4,108,0,1,1
0,3,456,0,1,1
1,4,119,0,1,1
0,3,376,0,1,1
1,5,46,0,0,0
1,2,339,0,1,1
1,5,332,0,1,1
1,2,359,0,1,1
1,4,371,0,1,1
0,3,136,0,1,1
1,5,430,0,1,1
1,1,165,0,1,1
1,2,397,0,1,1
1,3,348,0,1,1
0,3,81,0,1,1
0,3,168,0,1,1
1,2,216,0,1,1
1,3,59,0,0,0
1,2,107,0,1,1
0,4,52,0,1,1
1,2,186,0,1,1
1,3,79,0,1,1
0,7,168,0,1,1
1,5,284,0,1,1
0,5,270,0,1,1
0,2,387,0,1,1
0,4,479,0,1,1
0,2,448,0,1,1
1,5,16,0,0,1
0,7,401,0,1,1
1,5,48,0,0,1
0,4,130,0,1,1
0,5,340,0,1,1
1,3,246,0,1,1
1,4,240,0,1,1
1,4,24,0,0,0
1,5,96,0,0,1
1,3,472,0,1,1
0,7,198,0,1,1
1,4,278,0,1,1
1,5,135,0,1,0
1,4,373,0,1,1
0,3,44,0,0,0
1,4,176,0,1,1
1,3,225,0,1,1
1,3,340,0,1,1
1,5,174,0,1,1
1,4,95,0,1,0
1,3,246,0,1,1
1,2,22,0,0,0
0,3,474,0,1,1
1,4,357,0,1,1
1,7,361,0,1,1
0,3,82,0,1,1
0,7,239,0,1,1
0,2,416,0,1,1
1,3,294,0,1,1
1,7,24,0,0,0
0,5,249,0,1,1
1,5,166,0,1,1
0,5,476,0,1,1
0,5,260,0,1,1
1,3,49,0,0,1
1,2,397,0,1,1
0,3,409,0,1,1
1,5,206,0,1,1
1,2,156,0,1,1
1,2,397,0,1,1
0,4,157,0,1,1
0,4,213,0,1,1
1,3,54,0,1,1
1,5,96,0,1,1
0,4,299,0,1,1
0,5,303,0,1,1
1,4,128,0,1,1
1,3,194,0,1,1
0,1,387,0,1,1
1,4,292,0,1,1
1,3,145,0,1,1
0,2,303,0,1,1
0,7,152,0,1,1
1,2,292,0,1,1
0,7,443,0,1,1
0,2,289,0,1,1
1,2,188,0,1,1
0,4,245,0,1,1
1,4,19,0,0,0
0,7,333,0,1,1
0,3,439,0,1,1
1,4,123,0,1,1
1,4,109,0,0,1
1,2,402,0,1,1
1,2,53,0,0,1
1,4,465,0,1,1
1,3,139,0,1,1
0,3,28,0,0,1
1,3,57,0,0,1
1,5,62,0,0,1
0,2,77,0,1,1
0,3,479,0,1,1
0,4,384,0,1,1
1,3,219,0,1,1
1,3,168,0,1,1
0,5,76,0,0,1
1,4,273,0,1,1
1,3,180,0,1,1
1,2,368,0,1,1
0,2,459,0,1,1
0,3,228,0,1,1
1,4,182,0,1,1
1,2,148,0,1,1
1,3,327,0,1,1
0,2,419,0,1,1
0,4,433,0,1,1
1,2,456,0,1,1
1,5,303,0,1,1
1,2,55,0,0,0
0,5,42,0,0,1
1,5,449,0,1,1
1,7,277,0,1,1
1,3,423,0,1,1
1,4,65,0,1,0
0,5,409,0,1,1
1,4,165,0,1,1
1,5,358,0,1,1
0,3,16,0,0,0
1,5,388,0,1,1
0,2,313,0,1,1
0,1,109,0,1,1
1,3,246,0,1,1
0,4,432,0,1,1
1,5,47,0,0,1
1,3,134,0,1,1
1,4,50,0,0,0
1,5,261,0,1,1
1,3,27,0,0,0
0,7,274,0,1,1
0,5,423,0,1,1
1,4,37,0,0,0
1,4,254,0,1,1
0,4,270,0,1,1
0,3,125,0,1,0
1,3,224,0,1,1
0,2,435,0,1,1
1,3,410,0,1,1
1,7,166,0,1,1
1,4,64,0,0,1
1,5,303,0,1,1
1,2,31,0,0,0
1,3,196,0,0,1
1,4,252,0,1,1
1,2,479,0,1,1
1,5,288,0,1,1
0,3,145,0,1,1
1,5,341,0,1,1
1,3,359,0,1,1
0,3,317,0,1,1
1,5,364,0,1,1
1,4,219,0,1,1
1,7,290,0,1,1
1,5,413,0,1,1
1,4,361,0,1,1
1,5,102,0,0,1
0,2,443,0,1,1
0,4,190,0,1,1
0,4,341,0,1,1
1,4,142,0,1,1
0,2,337,0,1,1
1,3,456,0,1,1
1,3,361,0,1,1
1,4,302,0,1,1
1,4,33,0,0,1
0,3,126,0,1,1
0,2,77,0,1,0
1,2,281,0,1,1
1,5,222,0,1,1
1,4,380,0,1,1
0,3,163,0,1,1
1,3,91,0,1,1
1,5,305,0,1,1
1,7,408,0,1,1
0,2,60,0,0,0
0,5,286,0,1,1
0,3,271,0,1,1
1,5,81,0,0,1
0,5,78,0,1,1
1,4,398,0,1,1
0,3,391,0,1,1
0,2,327,0,1,1
1,4,365,0,1,1
0,4,181,0,1,1
1,5,390,0,1,1
1,4,19,0,0,0
1,4,234,0,1,1
1,4,253,0,1,1
1,5,268,0,1,1
0,3,305,0,1,1
1,5,122,0,1,1
0,1,348,0,1,1
1,2,329,0,1,1
1,3,302,0,1,1
0,4,382,0,1,1
0,2,436,0,1,1
0,3,367,0,1,1
0,3,102,0,1,1
1,3,54,0,0,1
1,2,33,0,0,0
0,1,246,0,1,1
1,7,381,0,1,1
0,3,233,0,1,1
0,4,242,0,1,1
1,3,86,0,1,1
1,3,110,0,1,1
0,2,435,0,1,1
0,4,198,0,1,1
1,3,17,0,0,0
0,2,128,0,0,1
0,3,374,0,1,1
1,4,180,0,1,1
1,4,356,0,1,1
0,2,177,0,1,1
0,3,50,0,0,0
1,4,38,0,1,0
1,3,469,0,1,1
1,2,104,0,0,1
0,4,44,0,0,0
0,3,269,0,1,1
1,4,222,0,1,1
1,4,193,0,1,1
0,4,452,0,1,1
0,3,440,0,1,1
0,5,167,0,1,1
1,4,59,0,0,1
1,2,202,0,1,1
1,5,225,0,1,1
0,3,169,0,1,1
1,5,117,0,0,1
1,4,192,0,1,1
1,5,369,0,1,1
0,4,49,0,0,0
1,1,149,0,1,1
1,2,108,0,1,1
1,4,135,0,0,1
0,5,272,0,1,1
0,4,395,0,1,1
0,4,343,0,1,1
0,5,43,0,1,0
1,4,111,0,1,1
0,4,20,0,0,0
1,1,397,0,1,1
1,5,237,0,1,1
0,7,112,0,1,1
1,4,264,0,1,1
0,3,235,0,1,1
0,3,379,0,1,1
1,3,433,0,1,1
1,4,122,0,1,1
0,2,357,0,1,1
1,3,331,0,1,1
1,4,171,0,1,1
1,4,65,0,1,0
1,5,460,0,1,1
1,2,474,0,1,1
0,4,376,0,1,1
1,3,473,0,1,1
0,4,165,0,1,1
0,7,243,0,1,1
0,4,244,0,1,1
1,5,329,0,1,1
0,3,441,0,1,1
1,4,232,0,1,1
1,2,265,0,1,1
1,2,16,0,1,0
1,5,225,0,1,1
1,4,436,0,1,1
1,3,217,0,1,1
1,7,181,0,1,1
0,3,232,0,1,1
0,3,415,0,1,1
0,2,476,0,1,1
1,2,67,0,0,0
1,3,444,0,1,1
1,4,60,0,0,1
1,2,117,0,0,1
0,5,297,0,1,1
0,3,350,0,1,1
0,4,387,0,1,1
0,2,301,0,1,1
0,2,268,0,1,1
1,4,59,0,0,0
0,5,409,0,1,1
1,4,69,0,0,0
1,4,151,0,1,1
0,4,474,0,1,1
1,3,444,0,1,1
1,7,65,0,1,1
1,4,330,0,1,1
1,4,335,0,1,1
1,5,305,0,1,1
1,4,139,0,1,1
0,2,123,0,1,1
1,4,458,0,1,1
0,2,288,0,1,1
1,4,311,0,1,1
0,5,276,0,1,1
1,2,85,0,1,1
0,4,285,0,1,1
1,2,345,0,1,1
1,3,359,0,1,1
1,4,441,0,1,1
0,7,386,0,1,1
0,7,58,0,0,1
1,5,293,0,1,1
1,5,249,0,1,1
1,3,239,0,1,1
0,4,253,0,1,1
1,7,178,0,1,1
1,2,123,0,1,1
1,1,379,0,1,1
1,5,197,0,1,1
1,4,328,0,1,1
1,2,86,0,0,1
0,4,347,0,1,1
1,2,398,0,1,1
0,3,219,0,1,1
1,2,356,0,1,1
0,2,417,0,1,1
1,4,314,0,1,1
0,3,58,0,0,1
0,4,427,0,1,1
0,3,160,0,1,1
1,5,207,0,1,1
0,3,188,0,1,1
1,4,244,0,1,1
1,2,361,0,1,1
1,4,180,0,1,1
0,5,163,0,1,1
1,2,407,0,1,1
1,3,405,0,1,1
1,3,456,0,1,1
1,3,237,0,1,1
0,3,71,0,0,0
1,5,234,0,1,1
1,4,291,0,1,1
1,3,57,0,0,1
1,3,205,0,1,1
1,2,284,0,1,1
1,5,476,0,1,1
0,3,447,0,1,1
1,5,102,0,0,1
1,5,93,0,0,0
1,2,66,0,0,0
1,5,38,0,0,0
1,2,312,0,1,1
1,7,460,0,1,1
0,4,17,0,0,0
1,3,98,0,1,1
1,4,166,0,1,1
1,4,172,0,1,1
1,4,197,0,1,1
1,3,288,0,1,1
1,7,278,0,1,1
0,5,32,0,0,1
1,7,362,0,1,1
0,2,288,0,1,1
1,2,258,0,1,1
1,7,395,0,1,1
1,3,310,0,1,1
1,3,145,0,1,1
1,7,302,0,1,1
0,7,449,0,1,1
1,4,108,0,1,1
1,2,27,0,0,0
0,3,408,0,1,1
1,2,460,0,1,1
1,5,414,0,1,1
1,4,467,0,1,1
1,7,427,0,1,1
0,2,16,0,0,1
0,3,364,0,1,1
0,2,451,0,1,1
0,7,289,0,1,1
1,4,328,0,1,1
1,3,297,0,1,1
1,3,213,0,1,1
1,3,285,0,1,1
0,4,405,0,1,1
1,7,82,0,1,1
0,3,172,0,1,1
1,5,289,0,1,1
1,5,403,0,1,1
1,5,289,0,1,1
1,5,115,0,0,1
0,2,310,0,1,1
1,3,268,0,1,1
1,3,353,0,1,1
0,2,32,0,0,0
0,2,417,0,1,1
0,4,97,0,0,0
1,2,392,0,1,1
1,1,158,0,1,1
0,4,31,0,0,0
1,7,413,0,1,1
0,4,237,0,1,1
0,4,464,0,1,1
1,3,456,0,1,1
0,3,40,0,0,0
1,3,253,0,1,1
1,2,367,0,1,1
1,4,70,0,0,0
1,4,164,0,1,1
0,2,331,0,1,1
1,4,132,0,1,1
1,2,454,0,1,1
1,3,419,0,1,1
1,5,309,0,1,1
0,3,159,0,0,1
1,2,14,0,0,0
0,3,35,0,0,0
0,2,271,0,1,1
1,4,27,0,0,0
1,5,234,0,1,1
1,3,329,0,1,1
0,4,433,0,1,1
0,2,344,0,1,1
1,5,88,0,0,1
1,7,351,0,1,1
1,5,292,0,1,1
1,1,397,0,1,1
1,5,147,0,1,1
1,1,40,0,0,0
0,5,243,0,1,1
1,5,447,0,1,1
0,3,228,0,1,1
0,4,266,0,1,1
1,3,459,0,1,1
1,5,392,0,1,1
0,5,238,0,1,1
1,2,72,0,0,1
1,3,464,0,1,1
0,5,94,0,0,1
1,3,428,0,1,1
0,2,94,0,0,1
0,5,330,0,1,1
0,5,383,0,1,1
0,2,350,0,1,1
0,4,70,0,1,0
1,4,259,0,1,1
0,2,354,0,1,1
0,4,58,0,0,1
1,5,451,0,1,1
1,4,313,0,1,1
1,3,402,0,1,1
0,4,455,0,1,1
1,3,337,0,1,1
1,4,242,0,1,1
1,4,472,0,1,1
1,4,442,0,1,1
1,1,399,0,1,1
0,5,296,0,1,1
0,3,15,0,0,0
0,3,380,0,1,1
1,2,107,0,0,1
1,3,125,0,1,1
1,4,99,0,1,1
1,3,227,0,1,1
0,5,343,0,1,1
1,5,39,0,0,0
1,2,328,0,1,1
1,5,182,0,1,1
0,3,123,0,1,1
0,3,468,0,1,1
1,3,181,0,1,1
0,4,249,0,1,1
0,3,280,0,1,1
1,2,256,0,1,1
1,2,360,0,1,1
1,4,305,0,1,1
1,4,255,0,1,1
1,2,87,0,0,1
0,5,449,0,1,1
0,4,177,0,1,1
1,3,69,0,1,0
1,4,16,0,0,0
1,4,247,0,1,1
0,5,463,0,1,1
0,4,277,0,1,1
1,4,348,0,1,1
0,3,234,0,1,1
1,5,207,0,1,1
0,3,121,0,1,1
0,5,201,0,1,1
1,2,333,0,1,1
1,5,354,0,1,1
1,3,446,0,1,1
1,1,354,0,1,1
1,3,396,0,1,1
1,2,262,0,1,1
1,4,426,0,1,1
0,4,92,0,0,1
1,2,248,0,1,1
1,3,234,0,1,1
0,3,169,0,1,1
1,4,101,0,0,1
1,4,252,0,1,1
1,3,230,0,1,1
1,1,167,0,1,1
1,4,224,0,1,1
1,3,247,0,1,1
0,2,275,0,1,1
1,5,105,0,0,1
1,4,453,0,1,1
0,3,65,0,0,1
0,5,238,0,1,1
0,4,358,0,1,1
1,2,328,0,1,1
0,3,431,0,1,1
1,1,231,0,1,1
1,5,157,0,1,1
0,1,25,0,0,0
1,5,40,0,0,0
1,3,238,0,1,1
1,5,454,0,1,1
0,7,84,0,1,0
1,4,287,0,1,1
0,2,116,0,1,1
1,7,453,0,1,1
1,3,227,0,1,1
0,5,96,0,0,1
0,4,409,0,1,1
1,5,456,0,1,1
0,3,311,0,1,1
1,5,108,0,1,1
1,3,307,0,1,1
1,2,123,0,1,1
0,5,478,0,1,1
0,7,222,0,1,1
0,5,179,0,1,1
1,4,283,0,1,1
1,5,70,0,1,0
0,4,329,0,1,1
1,4,409,0,1,1
0,3,142,0,1,1
0,5,359,0,1,1
1,4,220,0,1,1
0,2,125,0,1,1
1,5,308,0,1,1
1,5,51,0,0,0
1,4,308,0,1,1
1,5,214,0,1,1
0,3,40,0,0,0
1,3,100,0,1,1
0,3,260,0,1,1
1,2,446,0,1,1
0,2,374,0,1,1
1,2,44,0,0,0
1,3,118,0,1,1
0,5,401,0,1,1
1,1,96,0,0,0
1,5,213,0,1,1
0,7,260,0,1,1
1,5,201,0,1,1
0,3,149,0,1,1
1,3,12,0,0,0
0,3,144,0,1,1
0,3,410,0,1,1
1,3,376,0,1,1
0,7,326,0,1,1
1,3,343,0,1,1
0,1,16,0,0,0
0,3,267,0,1,1
0,4,157,0,1,1
1,3,431,0,1,1
1,3,268,0,1,1
1,5,103,0,1,1
0,3,264,0,1,1
1,1,53,0,1,0
1,5,314,0,1,1
0,3,253,0,1,1
0,5,362,0,1,1
1,4,157,0,1,1
0,5,453,0,1,1
1,3,147,0,1,1
1,5,93,0,0,0
1,2,181,0,1,1
1,5,416,0,1,1
0,4,99,0,0,1
0,2,461,0,1,1
0,4,48,0,0,0
1,2,361,0,1,1
0,3,357,0,1,1
0,2,218,0,1,1
1,3,273,0,1,1
0,2,88,0,0,1
0,7,206,0,1,1
1,3,359,0,1,1
0,4,404,0,1,1
0,4,19,0,0,0
1,3,96,0,0,0
0,3,49,0,0,1
0,4,249,0,1,1
0,3,403,0,1,1
1,4,338,0,1,1
0,4,387,0,1,1
1,2,387,0,1,1
1,1,464,0,1,1
1,3,461,0,1,1
0,4,167,0,1,1
0,3,343,0,1,1
1,3,172,0,1,1
0,5,439,0,1,1
1,2,219,0,1,1
0,5,118,0,1,1
1,5,95,0,1,1
0,5,319,0,1,1
1,2,100,0,1,1
0,3,57,0,0,1
1,5,81,0,1,1
0,4,365,0,1,1
1,4,362,0,1,1
1,2,258,0,1,1
1,3,335,0,1,1
0,5,54,0,0,0
1,5,416,0,1,1
1,5,468,0,1,1
0,5,299,0,1,1
1,5,360,0,1,1
1,1,336,0,1,1
0,3,327,0,1,1
1,4,62,0,0,1
1,1,69,0,0,1
1,4,303,0,1,1
1,5,150,0,1,1
1,3,157,0,1,1
1,5,419,0,1,1
0,3,71,0,0,1
1,1,120,0,1,1
0,5,270,0,1,1
0,2,328,0,1,1
1,2,94,0,1,1
0,4,185,0,1,1
0,4,385,0,1,1
1,4,365,0,1,1
1,1,139,0,1,1
0,4,26,0,0,1
0,2,31,0,0,1
0,3,305,0,1,1
1,1,431,0,1,1
0,5,359,0,1,1
1,2,227,0,1,1
0,3,369,0,1,1
1,5,212,0,1,1
0,5,166,0,1,1
1,2,90,0,1,0
1,4,20,0,0,0
1,4,134,0,1,1
0,5,300,0,1,1
1,7,272,0,1,1
1,4,135,0,1,1
0,1,195,0,1,1
0,3,275,0,1,1
0,2,272,0,1,1
1,7,156,0,1,1
1,4,140,0,1,1
1,2,418,0,1,1
1,3,222,0,1,1
0,3,258,0,1,1
0,1,53,0,0,0
1,4,134,0,1,1
0,5,367,0,1,1
0,4,20,0,0,0
1,4,372,0,1,1
0,2,19,0,0,0
0,2,321,0,1,1
0,3,216,0,1,1
0,2,219,0,1,1
0,4,212,0,1,1
1,5,324,0,1,1
1,5,370,0,1,1
0,5,471,0,1,1
0,4,156,0,1,1
1,4,416,0,1,1
0,3,175,0,1,1
1,4,349,0,1,1
1,4,241,0,1,1
0,4,193,0,1,1
0,2,212,0,1,1
1,4,56,0,0,0
1,3,304,0,1,1
0,4,257,0,1,1
0,3,90,0,1,1
0,4,135,0,1,1
1,3,217,0,1,1
1,4,478,0,1,1
0,4,264,0,1,1
1,5,51,0,0,0
0,2,285,0,1,1
1,4,116,0,1,1
0,2,344,0,1,1
1,7,191,0,1,1
1,4,377,0,1,1
1,5,287,0,1,1
1,5,220,0,1,1
0,5,43,0,0,0
1,4,44,0,0,0
1,1,439,0,1,1
1,3,381,0,1,1
1,3,14,0,0,0
1,3,354,0,1,1
1,5,460,0,1,1
1,4,20,0,0,1
0,3,119,0,1,1
0,4,268,0,1,1
1,5,37,0,1,1
1,4,252,0,1,1
1,3,54,0,1,0
1,4,126,0,1,1
0,7,361,0,1,1
0,4,290,0,1,1
0,3,27,0,0,0
0,5,357,0,1,1
1,4,215,0,1,1
1,3,203,0,1,1
0,4,216,0,1,0
1,2,69,0,0,0
1,3,436,0,1,1
1,7,216,0,1,1
1,5,431,0,1,1
1,3,136,0,1,1
1,5,115,0,1,1
1,3,281,0,1,1
1,3,18,0,0,0
1,2,157,0,1,1
1,2,15,0,0,0
0,5,73,0,0,1
1,3,56,0,0,0
0,3,268,0,1,1
0,4,197,0,1,1
1,7,356,0,1,1
1,3,227,0,1,1
0,3,120,0,1,1
0,2,254,0,1,1
1,1,138,0,1,1
1,7,266,0,1,1
1,3,439,0,1,1
1,5,367,0,1,1
1,3,238,0,1,1
1,3,205,0,1,1
1,3,124,0,1,1
1,3,151,0,1,1
1,5,375,0,1,1
1,3,263,0,1,1
1,5,372,0,1,1
0,2,234,0,1,1
1,4,206,0,1,1
1,3,372,0,1,1
0,4,309,0,1,1
0,4,355,0,1,1
0,4,84,0,1,1
1,2,107,0,1,1
0,5,463,0,1,1
0,2,36,0,0,0
1,4,84,0,0,1
0,3,303,0,1,1
0,2,384,0,1,1
1,5,421,0,1,1
1,4,403,0,1,1
0,1,277,0,1,1
0,2,423,0,1,1
1,3,42,0,0,0
0,3,179,0,1,1
1,3,294,0,1,1
1,3,158,0,1,1
1,4,410,0,1,1
0,1,85,0,0,1
0,4,431,0,1,1
1,2,460,0,1,1
0,5,301,0,1,1
0,4,47,0,0,1
0,3,394,0,1,1
0,5,392,0,1,1
0,4,456,0,1,1
0,3,341,0,1,1
1,1,34,0,1,0
1,4,221,0,1,1
1,4,18,0,0,1
0,3,219,0,1,1
0,4,187,0,1,1
1,4,147,0,1,1
0,2,303,0,1,1
0,4,117,0,1,1
1,3,302,0,1,1
1,3,27,0,0,1
0,3,286,0,1,1
1,2,107,0,1,1
1,4,129,0,1,1
0,3,219,0,1,1
1,3,168,0,1,1
0,2,124,0,1,1
0,3,27,0,0,0
1,4,312,0,1,1
0,7,382,0,1,1
1,1,185,0,1,1
1,2,286,0,1,1
0,3,40,0,0,0
0,4,286,0,1,1
1,7,397,0,1,1
1,5,378,0,1,1
1,2,299,0,1,1
0,2,256,0,1,1
0,2,419,0,1,1
0,4,22,0,0,1
1,3,280,0,1,1
1,5,474,0,1,1
0,2,297,0,1,1
1,3,158,0,1,1
0,5,295,0,1,1
1,5,339,0,1,1
1,2,185,0,1,1
1,2,387,0,1,1
1,3,274,0,1,1
1,5,363,0,1,1
1,5,277,0,1,1
0,3,107,0,1,1
0,4,372,0,1,1
1,2,148,0,1,1
0,3,283,0,1,1
0,3,440,0,1,1
1,5,170,0,1,1
1,3,348,0,1,1
1,5,101,0,0,0
1,5,34,0,0,0
0,1,411,0,1,1
1,3,476,0,1,1
1,4,100,0,0,1
1,5,219,0,1,1
1,7,277,0,1,1
0,2,367,0,1,1
1,2,167,0,1,1
0,4,390,0,1,1
1,5,180,0,1,1
1,5,420,0,1,1
1,4,130,0,0,1
0,4,361,0,1,1
0,4,104,0,1,1
1,3,76,0,0,1
0,3,474,0,1,1
0,7,352,0,1,1
1,4,20,0,0,0
0,3,364,0,1,1
1,2,140,0,1,1
1,4,430,0,1,1
0,2,354,0,1,1
1,3,172,0,1,1
0,7,80,0,1,1
1,5,295,0,1,1
1,4,343,0,1,1
1,4,18,0,0,0
1,1,194,0,1,1
1,5,304,0,1,1
0,2,96,0,0,1
0,5,12,0,0,0
1,1,94,0,0,1
1,2,192,0,1,1
1,3,32,0,0,0
0,4,215,0,1,1
0,2,378,0,1,1
1,4,154,0,1,1
0,4,415,0,1,1
0,3,199,0,1,1
0,4,170,0,1,1
0,2,80,0,0,1
0,4,345,0,1,1
0,4,301,0,1,1
1,3,88,0,1,1
1,7,305,0,1,1
1,5,235,0,1,1
1,2,233,0,1,1
1,5,51,0,1,1
1,4,200,0,1,1
1,2,321,0,1,1
1,3,478,0,1,1
0,3,473,0,1,1
1,3,71,0,0,1
0,3,35,0,0,0
0,2,203,0,1,1
0,4,263,0,1,1
0,2,68,0,1,1
1,3,91,0,0,0
1,5,238,0,1,1
1,7,416,0,1,1
1,3,260,0,1,1
0,3,352,0,1,1
1,2,64,0,1,1
1,2,109,0,1,1
0,7,334,0,1,1
0,5,112,0,1,1
1,3,122,0,1,1
1,4,117,0,1,1
0,1,229,0,1,1
1,4,216,0,1,1
0,1,233,0,1,1
1,1,438,0,1,1
0,2,57,0,0,0
1,3,263,0,1,1
1,4,164,0,1,1
1,4,366,0,1,1
0,5,99,0,1,1
0,2,219,0,1,1
1,7,211,0,1,1
0,3,80,0,0,1
1,1,330,0,1,1
0,2,71,0,0,1
0,3,271,0,1,1
1,5,399,0,1,1
0,1,346,0,1,1
1,2,85,0,1,1
0,4,75,0,0,0
1,5,459,0,1,1
1,3,466,0,1,1
1,3,186,0,1,1
0,4,210,0,1,1
1,4,318,0,1,1
1,5,348,0,1,1
1,4,475,0,1,1
1,4,213,0,1,1
1,3,241,0,1,1
1,2,303,0,1,1
0,4,176,0,1,1
1,2,349,0,1,1
1,4,129,0,0,1
1,3,159,0,1,1
1,4,297,0,1,1
0,5,17,0,0,0
0,5,19,0,0,0
1,2,194,0,1,1
0,4,286,0,1,1
1,3,296,0,1,1
1,4,96,0,0,0
1,3,253,0,1,1
0,3,414,0,1,1
1,3,219,0,1,1
1,2,345,0,1,1
0,4,164,0,1,1
0,2,48,0,0,0
1,2,211,0,1,1
1,4,179,0,1,1
0,3,436,0,1,1
1,5,157,0,1,1
1,5,315,0,1,1
0,7,468,0,1,1
0,3,370,0,1,1
1,4,455,0,1,1
1,4,37,0,0,0
0,2,69,0,0,1
1,5,287,0,1,1
0,4,164,0,1,1
0,2,59,0,0,1
1,2,415,0,1,1
1,2,456,0,1,1
1,4,350,0,1,1
1,2,276,0,1,1
1,4,473,0,1,1
1,1,464,0,1,1
1,4,245,0,1,1
1,2,423,0,1,1
1,3,404,0,1,1
1,2,170,0,1,1
0,5,452,0,1,1
1,7,68,0,0,1
0,5,163,0,1,1
1,2,386,0,1,1
1,5,87,0,0,0
0,3,425,0,1,1
1,2,132,0,1,1
0,4,385,0,1,1
1,4,172,0,1,1
1,2,94,0,1,1
1,3,317,0,1,1
0,4,135,0,1,1
1,2,78,0,1,1
1,4,463,0,1,1
1,5,242,0,1,1
1,4,233,0,1,1
1,2,104,0,1,0
0,5,422,0,1,1
0,7,388,0,1,1
1,5,450,0,1,1
1,3,426,0,1,1
1,5,38,0,0,1
0,5,123,0,1,1
1,2,401,0,1,1
1,2,157,0,1,1
1,3,307,0,1,1
1,4,194,0,1,1
0,3,228,0,1,1
0,5,344,0,1,1
1,4,343,0,1,1
0,5,476,0,1,1
1,4,170,0,1,1
0,3,234,0,1,1
1,4,356,0,1,1
0,5,154,0,0,1
0,3,382,0,1,1
1,3,322,0,1,1
0,5,47,0,0,0
0,5,146,0,1,1
0,3,390,0,1,1
0,3,390,0,1,1
0,5,401,0,1,1
0,1,412,0,1,1
1,3,242,0,1,1
1,5,319,0,1,1
0,4,147,0,1,1
1,2,369,0,1,1
1,3,161,0,1,1
1,5,289,0,1,1
1,3,177,0,1,1
1,4,469,0,1,1
1,3,435,0,1,1
1,5,346,0,1,1
1,2,144,0,1,1
0,4,472,0,1,1
0,2,84,0,1,1
1,3,53,0,1,0
1,5,180,0,1,1
1,1,59,0,1,0
1,2,260,0,1,1
1,4,227,0,1,1
1,2,163,0,1,1
1,2,243,0,1,1
0,5,325,0,1,1
1,5,37,0,0,0
1,2,175,0,1,1
1,4,86,0,1,1
1,3,264,0,1,1
0,2,434,0,1,1
0,2,172,0,0,1
1,2,429,0,1,1
0,2,27,0,0,0
0,1,192,0,1,1
1,5,106,0,1,1
0,4,461,0,1,1
1,4,24,0,0,0
0,2,351,0,1,1
0,4,211,0,1,1
1,4,305,0,1,1
0,4,473,0,1,1
0,2,475,0,1,1
1,4,83,0,1,0
1,3,56,0,0,1
0,1,273,0,1,1
0,3,467,0,1,1
1,2,79,0,0,1
1,1,450,0,1,1
1,3,281,0,1,1
0,2,384,0,1,1
0,5,121,0,0,1
1,5,70,0,1,0
1,2,26,0,0,0
1,1,100,0,1,1
0,5,170,0,1,1
1,4,368,0,1,1
1,3,213,0,1,1
1,3,132,0,1,1
1,2,143,0,1,0
0,4,142,0,1,1
1,4,283,0,1,1
1,7,425,0,1,1
0,4,131,0,1,1
1,3,342,0,1,1
1,3,292,0,1,1
1,3,322,0,1,1
0,3,411,0,1,1
0,5,133,0,0,1
1,2,69,0,0,0
1,5,201,0,1,1
0,4,197,0,1,1
0,5,298,0,1,1
1,5,122,0,1,1
0,3,90,0,0,1
1,4,254,0,1,1
1,3,454,0,1,1
1,5,189,0,1,1
1,4,165,0,1,1
1,3,445,0,1,1
0,4,233,0,1,1
1,2,48,0,0,0
1,5,311,0,1,1
0,7,116,0,1,1
0,4,398,0,1,1
1,2,183,0,1,1
1,3,63,0,0,0
1,4,340,0,1,1
0,2,122,0,1,1
1,3,201,0,1,1
